tree_id;max_buds;treatment;date;open_buds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;16.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;17.02.2021;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;17.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;17.02.2021;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;17.02.2021;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;17.02.2021;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;17.02.2021;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;17.02.2021;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;17.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;17.02.2021;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;17.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;17.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;17.02.2021;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;17.02.2021;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;17.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;17.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;17.02.2021;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;17.02.2021;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;17.02.2021;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;17.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;17.02.2021;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;17.02.2021;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;17.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;17.02.2021;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;17.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;17.02.2021;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;17.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;18.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;18.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;18.02.2021;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;18.02.2021;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;18.02.2021;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;18.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;18.02.2021;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;18.02.2021;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;18.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;18.02.2021;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;18.02.2021;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;18.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;18.02.2021;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;18.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;18.02.2021;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;18.02.2021;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;18.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;18.02.2021;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;18.02.2021;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;18.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;18.02.2021;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;18.02.2021;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;18.02.2021;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;18.02.2021;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;18.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;18.02.2021;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;18.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;18.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;18.02.2021;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;18.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;18.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;19.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;19.02.2021;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;19.02.2021;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;19.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;19.02.2021;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;19.02.2021;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;19.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;19.02.2021;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;19.02.2021;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;19.02.2021;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;19.02.2021;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;19.02.2021;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;19.02.2021;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;19.02.2021;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;19.02.2021;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;19.02.2021;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;19.02.2021;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;19.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;19.02.2021;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;19.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;19.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;19.02.2021;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;19.02.2021;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;19.02.2021;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;19.02.2021;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;19.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;19.02.2021;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;19.02.2021;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;19.02.2021;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;19.02.2021;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;19.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;19.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;19.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;20.02.2021;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;20.02.2021;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;20.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;20.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;20.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;20.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;20.02.2021;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;20.02.2021;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;20.02.2021;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;20.02.2021;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;20.02.2021;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;20.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;20.02.2021;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;20.02.2021;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;20.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;20.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;20.02.2021;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;20.02.2021;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;20.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;20.02.2021;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;20.02.2021;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;20.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;20.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;20.02.2021;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;20.02.2021;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;20.02.2021;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;20.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;20.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;20.02.2021;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;20.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;20.02.2021;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;20.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;20.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;20.02.2021;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;20.02.2021;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;20.02.2021;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;20.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;21.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;21.02.2021;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;21.02.2021;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;21.02.2021;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;21.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;21.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;21.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;21.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;21.02.2021;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;86;1;21.02.2021;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;95;2;21.02.2021;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;85;2;21.02.2021;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;2;21.02.2021;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;72;2;21.02.2021;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;2;21.02.2021;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;56;2;21.02.2021;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;62;2;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;2;21.02.2021;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;128;2;21.02.2021;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;113;2;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;39;2;21.02.2021;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;102;2;21.02.2021;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;37;3;21.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;40;3;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;185;3;21.02.2021;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;50;3;21.02.2021;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;75;3;21.02.2021;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;75;3;21.02.2021;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;82;3;21.02.2021;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;79;3;21.02.2021;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;108;3;21.02.2021;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;59;3;21.02.2021;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;147;3;21.02.2021;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;61;3;21.02.2021;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;92;3;21.02.2021;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;89;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;68;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;117;;21.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;145;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;152;;21.02.2021;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;115;;21.02.2021;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;81;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;59;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;77;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;120;;21.02.2021;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;114;;21.02.2021;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;151;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;98;;21.02.2021;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;149;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;196;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;51;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;125;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;82;;21.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;22.02.2021;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;87;1;22.02.2021;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;1;22.02.2021;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;124;1;22.02.2021;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;91;1;22.02.2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;73;1;22.02.2021;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;39;1;22.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;1;22.02.2021;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;58;1;22.02.2021;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;40;1;22.02.2021;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
